(2808) 230668560 Hz: S11=0.000000+0.000000j, S21=-17868644404492093114822341295079424.000000+-89271682105298533294742175744.000000j
(2809) 1996667172 Hz: S11=1299015263856885760.000000+-5762861565731400469161090335375360.000000j, S21=0.000000+0.003025j
(2810) 1866250541 Hz: S11=-0.000000+-28921595491676680269757857248225263616.000000j, S21=-9088015532032.000000+-562984000.000000j
(2811) 3653351709 Hz: S11=-406208862853951002739073557200896.000000+-131797068405071096740206878262296576.000000j, S21=0.002979+0.000000j
(2812) 2569648401 Hz: S11=21.027605+0.000000j, S21=-107364689216605782016.000000+0.000000j
(2813) 214415626 Hz: S11=-0.000000+-3652163895229512817415884340461568.000000j, S21=-87.624016+-0.000004j
(2814) 2185672924 Hz: S11=-6481719829987328.000000+-1230914957343402970349042275467657216.000000j, S21=62617481870959443968.000000+-0.000004j
(2815) 2272246028 Hz: S11=0.000000+-358438863402390031826599162981384192.000000j, S21=-6856639.500000+0.000000j
(2816) 1415362807 Hz: S11=1982900529955120769220393041920.000000+-11572512525958575423367002718208.000000j, S21=45571058510916771185491443712.000000+-62932464748323718836518912.000000j
(2817) 2164701498 Hz: S11=-0.101671+-46102942043452775168499718647971840.000000j, S21=-0.000000+0.000000j
(2818) 635681072 Hz: S11=0.000000+-8521276699468263359099565905018880.000000j, S21=-0.000501+-44936292019780786287285459628519849984.000000j
(2819) 744732887 Hz: S11=30816642007040.000000+-119118909072031670373187584.000000j, S21=-0.000020+2847761716730262240731594752.000000j
(2820) 902805783 Hz: S11=-0.000000+0.000000j, S21=-0.000000+-228582.625000j
(2821) 2061416718 Hz: S11=-9293097777974346119580221440.000000+-172729199277310881340227249781080064.000000j, S21=0.000695+0.000000j
(2822) 3814373680 Hz: S11=0.000473+-37168045437028500194640994806792192.000000j, S21=19871.748047+0.000000j
(2823) 3559242013 Hz: S11=-0.000000+0.000000j, S21=50751.500000+17017527236366682975895552.000000j
(2824) 2651437342 Hz: S11=-146266439680.000000+-243472321453966897583388343926784.000000j, S21=-4086131196217678473992339456.000000+0.000000j
(2825) 1614723371 Hz: S11=0.000000+-20129168584608959259019845828608.000000j, S21=-0.000000+0.000021j
(2826) 1373223189 Hz: S11=46005990640704866207399936.000000+-163284583348652995300556800.000000j, S21=90750.992188+197061941133312.000000j
(2827) 1142929702 Hz: S11=-0.000002+-720359475255231531379281459412992.000000j, S21=-0.000000+709224416768340878173983997952.000000j
(2828) 36190354 Hz: S11=-696659884261667516006268928.000000+0.000000j, S21=974030400.000000+0.000001j
(2829) 1311783141 Hz: S11=-19362357671560223121946754576476536832.000000+205417689357543033028850369232371712.000000j, S21=0.000000+-279431302840384702227394068480.000000j
(2830) 2587375797 Hz: S11=-204175307589396696809524906950656.000000+-0.000000j, S21=0.000909+0.000000j
(2831) 3862968494 Hz: S11=-57511020890671956220065124375326621696.000000+2227593243787264.000000j, S21=0.000000+3.573787j
(2832) 843593881 Hz: S11=-12217762264818701218006397614282506240.000000+-1142931328.000000j, S21=-133287576.000000+-0.000000j
(2833) 2119186625 Hz: S11=-366228219814061187309277233230643200.000000+785084132347447624073216.000000j, S21=0.000000+-0.000000j
(2834) 3394779358 Hz: S11=-2475123232979242450432681995927552.000000+0.000000j, S21=-2681877943382995147717493590589440.000000+-99.861328j
(2835) 375404718 Hz: S11=-575608328259777369619824640.000000+2359878481338150476968011447291346944.000000j, S21=-0.000000+-0.000000j
(2836) 1650997336 Hz: S11=-296713956148562353791318603333632.000000+-0.000156j, S21=44.806557+0.000000j
(2837) 2926590150 Hz: S11=-6614745052005477763811823073624064.000000+-0.000000j, S21=-218678809631653888.000000+-0.000000j
(2838) 4202182864 Hz: S11=-8880545062852406825451520.000000+1680941398580785053696.000000j, S21=93014354382815232.000000+0.000000j
(2839) 1182808260 Hz: S11=-18465398932474161232880567582720.000000+-0.000000j, S21=0.000000+9353513.000000j
(2840) 2458400909 Hz: S11=-445044561102326303266177024.000000+-0.000000j, S21=-0.000000+-805775.187500j
(2841) 3733993679 Hz: S11=-255097515038135364798644224000.000000+356787194691584.000000j, S21=0.000000+-0.000000j
(2842) 714619088 Hz: S11=-10621815679265270269636415324160.000000+-0.000000j, S21=-9566630779960620054740992.000000+0.000000j
(2843) 1990211792 Hz: S11=-168902730208925439754240.000000+0.000000j, S21=-180399140511940608.000000+0.411568j
(2844) 3265804423 Hz: S11=-7898297446101539048390656.000000+0.000000j, S21=-37369572671227693105152.000000+-0.000000j
(2845) 246429865 Hz: S11=-1286937543024204637519478784.000000+-8101132417105920.000000j, S21=-0.000011+115534426106238720802816.000000j
(2846) 1522022657 Hz: S11=-604278737514482671189753856000.000000+-0.000087j, S21=10484135936.000000+0.000000j
(2847) 2797615267 Hz: S11=-57461284540143839125233063631519744.000000+455155811824936867212558336.000000j, S21=14862.524414+258374449995621350676365312.000000j
(2848) 4073208049 Hz: S11=-72797254395451308842646237278432657408.000000+-403630684196831232.000000j, S21=-0.000000+36084206456285311488781195411456.000000j
(2849) 1053833421 Hz: S11=-nan+-21582400084064209993728.000000j, S21=-48471179939876589010944.000000+-7414152398110720.000000j
(2850) 2329426062 Hz: S11=-nan+-0.000000j, S21=0.000000+547068204158363594549799561067495424.000000j
(2851) 3605018825 Hz: S11=-4923675041180814620148987062309093376.000000+-0.000000j, S21=0.000000+0.000001j
(2852) 585644165 Hz: S11=-382998725057389407964989877125120.000000+-1193.984253j, S21=0.000000+3321620793051997664584925184.000000j
(2853) 1861236948 Hz: S11=-438395112260628480967726596096.000000+16458316800.000000j, S21=-0.000000+-0.000000j
(2854) 3136829508 Hz: S11=-750785797654544973784553678176256.000000+-1.173813j, S21=-0.000000+-55735833413726749243714777127395000320.000000j
(2855) 117454976 Hz: S11=-925897497349297562189824.000000+-0.000000j, S21=90781189573862364423873038909440.000000+-0.000000j
(2856) 1393047752 Hz: S11=-384402447241370797974197873542168576.000000+117171019776.000000j, S21=22409309694459904.000000+0.000000j
(2857) 2668640412 Hz: S11=-473057622255278443450710622208.000000+-0.000000j, S21=-78983340528682539810115853221888.000000+-0.000000j
(2858) 3944233142 Hz: S11=-3571364592567968637911040.000000+-0.000000j, S21=-0.000000+0.000000j
(2859) 924858522 Hz: S11=-53630016650913775616.000000+210.248032j, S21=0.000260+-0.000000j
(2860) 2200451226 Hz: S11=-144261184167744459592720973824.000000+-0.000000j, S21=0.000000+0.000000j
(2861) 3476043980 Hz: S11=-8049425855689918370545664.000000+-0.000000j, S21=-1477874640009931016231177945088.000000+-5186684038396707714364103699988480.000000j
(2862) 456669334 Hz: S11=-15247286474350813982801002496.000000+-0.000052j, S21=-959777551155200.000000+0.026089j
(2863) 1732262088 Hz: S11=-283570683736211124000168869888.000000+-0.000000j, S21=2808558499142856389238838747109261312.000000+0.000000j
(2864) 3007854724 Hz: S11=-4834236851439324153635785408512.000000+-0.000000j, S21=2057118336.000000+-662847024796353968559216402628608.000000j
(2865) 4283447478 Hz: S11=-140275655094237855362318336.000000+0.000000j, S21=-0.000000+3878087353236115703460921460165443584.000000j
(2866) 1264072755 Hz: S11=-9074264297410395197263753248768.000000+-11287038787584.000000j, S21=0.000000+69107924992.000000j
(2867) 2539665505 Hz: S11=-1335298707879462315447287808.000000+0.000000j, S21=-504274.406250+-125733162723676218567725406549442560.000000j
(2868) 3815258275 Hz: S11=-83354122530586624.000000+-192466108416.000000j, S21=-0.000000+185840044516876170186194944.000000j
(2869) 795883784 Hz: S11=-143298024983506649427738624.000000+-3972810932224.000000j, S21=53663913476096.000000+-0.000000j
(2870) 2071476360 Hz: S11=-102160554667197805363200.000000+-3669215288584184563010119925760.000000j, S21=11490925568.000000+-1014731724816384.000000j
(2871) 3347069081 Hz: S11=-17800550791884738691304783872.000000+5238884270540364179791325167616.000000j, S21=-144234236031918112474346013235085312.000000+-0.000000j
(2872) 327694494 Hz: S11=-1417340448808725433548800.000000+0.000000j, S21=-65372087566950162525520396288.000000+0.000000j
(2873) 1603287194 Hz: S11=-13716326117680442030671300436951040.000000+-0.081664j, S21=38115695622766803283869696.000000+-1654828221721477120.000000j
(2874) 2878879906 Hz: S11=-16247064783736642438574198751232.000000+0.000000j, S21=-0.000000+-8238.260742j
(2875) 4154472570 Hz: S11=-1919135148998131712.000000+25130389741453706838902016083998277632.000000j, S21=0.000000+-0.000000j
(2876) 1135098031 Hz: S11=-2615853136743201159533253623808.000000+4818023645041017458116507205632.000000j, S21=-0.000000+129.723114j
(2877) 2410690704 Hz: S11=-487913884978931443635704561664.000000+-0.000000j, S21=2520420096.000000+-0.000000j
(2878) 3686283321 Hz: S11=-268462365586978672039952384.000000+-0.000000j, S21=0.239480+-0.000000j
(2879) 666908858 Hz: S11=-27554517301430161378813935616.000000+0.000000j, S21=401938556580254709710848.000000+0.000000j
(2880) 1942501544 Hz: S11=-522417732019046236240740352.000000+23232254.000000j, S21=-0.000000+636499255099392.000000j
(2881) 3218094319 Hz: S11=-87935167388049732045652361216.000000+-12074879.000000j, S21=0.000000+-26419786946707456.000000j
(2882) 198719666 Hz: S11=-2360470754391719649126383616.000000+-28223227950599648575488.000000j, S21=-0.000000+2005.784302j
(2883) 1474312375 Hz: S11=-86478677482315741602512896.000000+-72123609773525068771334577624973312.000000j, S21=0.000000+111520620544.000000j
(2884) 2749905176 Hz: S11=-2399312404730001489920.000000+0.000000j, S21=-392244666901076338190319616.000000+0.000000j
(2885) 4025497770 Hz: S11=-5046445560433737728.000000+0.000000j, S21=1488549765447680.000000+0.000720j
(2886) 1006123164 Hz: S11=-74402078283788189696.000000+-0.123656j, S21=-2883.660400+-9712191488.000000j
(2887) 2281715911 Hz: S11=-977583072520175616.000000+-0.000000j, S21=-0.000000+0.006126j
(2888) 1751333001 Hz: S11=4484882104369190797312.000000+0.000000j, S21=0.000000+0.000000j
(2889) 909718048 Hz: S11=0.000000+0.000000j, S21=0.000000+0.000000j
(2890) 858857521 Hz: S11=-0.000000+0.000000j, S21=-0.000000+-0.000000j
(2891) 3107620170 Hz: S11=0.000000+0.000000j, S21=-37163.828125+842223625175040.000000j
(2892) 2151321864 Hz: S11=-0.000000+0.000000j, S21=0.000000+-926034447706683038811291648.000000j
(2893) 2503628559 Hz: S11=-6067385.500000+0.000000j, S21=0.008861+926036071020161525251833856.000000j
(2894) 909800690 Hz: S11=0.000000+0.000000j, S21=0.000000+-0.000000j
(2895) 3661271160 Hz: S11=-0.000000+0.000000j, S21=-0.000000+-0.000000j
(2896) 775575645 Hz: S11=-1591219453952.000000+0.000000j, S21=-2554324425113600.000000+3704141037453689128126251008.000000j
(2897) 2470084934 Hz: S11=-0.000000+0.000044j, S21=0.000035+-59266256599259026050020016128.000000j
(2898) 2251981291 Hz: S11=-1480.919312+2.885200j, S21=-0.000000+-0.000011j
(2899) 607810476 Hz: S11=0.000000+188263.687500j, S21=-0.000000+-948260256703871868628967096320.000000j
(2900) 2923073480 Hz: S11=-0.000000+12371428352.000000j, S21=0.000000+0.000011j
(2901) 1228577593 Hz: S11=-29355625157913549930401946927104.000000+811790359330816.000000j, S21=-11781797218289178275086439012106240.000000+-0.000000j
(2902) 2335870796 Hz: S11=-29365444053420459948558910488576.000000+53202627685104222208.000000j, S21=9979918548992.000000+-0.000046j
(2903) 2738533497 Hz: S11=-6068878.000000+3489887341607026610405376.000000j, S21=-2495066669056.000000+0.000000j
(2904) 4063928556 Hz: S11=-101822593236992.000000+228478441868563885700920901632.000000j, S21=-37180.687500+14130177812963845472256.000000j
(2905) 1949995283 Hz: S11=-0.000000+15001045435170338255398312767127552.000000j, S21=-0.000000+-0.000000j
(2906) 2889515171 Hz: S11=0.000000+-0.000000j, S21=754166540720281088405937379732357120.000000+0.000000j
(2907) 1530564185 Hz: S11=-0.000000+-0.000000j, S21=0.000001+13159764066304.000000j
(2908) 4198149492 Hz: S11=nan+-0.000000j, S21=-9296.468750+11.968719j
(2909) 4114258071 Hz: S11=-0.000000+-0.000000j, S21=2495588859904.000000+-3704140742305783948773425152.000000j
(2910) 2822414968 Hz: S11=27996268380845567578734592.000000+-0.000000j, S21=-171501541381098839212032.000000+0.000000j
(2911) 4013595845 Hz: S11=-27307222807990253912064.000000+-0.000000j, S21=39932206776320.000000+-0.000011j
(2912) 2839192098 Hz: S11=-6992906459151525207867392.000000+-0.000000j, S21=0.000000+3977292738472026765250002330490765312.000000j
(2913) 2604313471 Hz: S11=-0.000000+-0.000044j, S21=0.000000+50200508.000000j
(2914) 4147811948 Hz: S11=-27342008611512063623168.000000+-2.890325j, S21=0.000000+200801952.000000j
(2915) 2872762285 Hz: S11=0.000000+-377745.375000j, S21=179863756768673350869814607872.000000+47.874691j
(2916) 70965220 Hz: S11=0.000000+-12411925504.000000j, S21=9299.062500+0.000000j
(2917) 1564127645 Hz: S11=0.000000+-813351915487232.000000j, S21=0.000000+0.000000j
(2918) 2436552149 Hz: S11=109246176047330863611904.000000+-53118616200649113600.000000j, S21=-0.000000+231508335225509654059548672.000000j
(2919) 2906326430 Hz: S11=-119875666212671627560759515213201408.000000+-3468440407547953891246080.000000j, S21=156028698624.000000+-63636597615311612724400735512034279424.000000j
(2920) 2402986321 Hz: S11=-387143296.000000+-227325636652231679389934288896.000000j, S21=47158424576227961815442010750844928.000000+215608870087688192.000000j
(2921) 775614137 Hz: S11=0.000000+-29565516460206215732290150587170816.000000j, S21=-0.000035+-0.000000j
(2922) 943360293 Hz: S11=0.000000+0.000000j, S21=-0.000002+-210555587526656.000000j
(2923) 3795504008 Hz: S11=0.000000+0.000000j, S21=-624201891840.000000+-3368888058249216.000000j
(2924) 809162335 Hz: S11=0.000000+0.000000j, S21=11514893912469922582271331663872.000000+-15909165883285706148082403335150239744.000000j
(2925) 1463469471 Hz: S11=-0.000000+0.000000j, S21=-0.000000+248579746381348358825652031198330880.000000j
(2926) 238736322 Hz: S11=6377262546944.000000+0.000000j, S21=-0.000000+-3063.986084j
(2927) 2201661771 Hz: S11=-0.000000+0.000000j, S21=-40913398900195328.000000+-47.874924j
(2928) 3862594528 Hz: S11=-0.000000+0.000000j, S21=0.000000+-231508888627831865346097152.000000j
(2929) 1153007467 Hz: S11=0.000044+11793306346834414455502176170016768.000000j, S21=-3137530.000000+-0.000000j
(2930) 1773731683 Hz: S11=2.885908+-0.000000j, S21=0.000000+0.000000j
(2931) 1958220245 Hz: S11=378586.125000+-10984137970041949253533696.000000j, S21=0.000000+3207768309760.000000j
(2932) 2730017952 Hz: S11=24570052608.000000+0.000000j, S21=-0.002922+13478602982626951168.000000j
(2933) 1756895229 Hz: S11=809448394194944.000000+0.000000j, S21=3368888058249216.000000+14138583088113989887983616.000000j
(2934) 1572389026 Hz: S11=53081804551351173120.000000+0.000000j, S21=-0.000000+-0.000000j
(2935) 4239969398 Hz: S11=3477606709970330628128768.000000+0.000000j, S21=63636546909287603595224675643906064384.000000+-15141099781514889752799025186209792.000000j
(2936) 2394527161 Hz: S11=456210712053902504500916125696.000000+46078841091741069059613444276224.000000j, S21=0.000000+-970604491149786348038446143122702336.000000j
(2937) 247018282 Hz: S11=14976780572460305516630015033212928.000000+-0.000000j, S21=-12550081.000000+0.000000j
(2938) 2897763401 Hz: S11=-0.000000+46082051998717965514701463879680.000000j, S21=0.000000+14787592714784340211297691893760.000000j
(2939) 1085870107 Hz: S11=-0.000000+0.000000j, S21=12550063.000000+0.000000j
(2940) 1983415381 Hz: S11=-0.000000+-0.000000j, S21=0.000000+-0.000000j
(2941) 2713255106 Hz: S11=-0.000000+-9.089032j, S21=-0.000000+-0.000000j
(2942) 3770199265 Hz: S11=-0.000000+-0.000000j, S21=-948257838852232639370617683968.000000+0.000003j
(2943) 767078839 Hz: S11=-0.000000+-0.000000j, S21=766.009338+196933440.000000j
(2944) 2528741002 Hz: S11=-0.000000+-0.000000j, S21=0.000046+0.000000j
(2945) 4055437255 Hz: S11=-0.000088+-0.142036j, S21=-231508132311324843254480896.000000+-46.642479j
(2946) 1320784837 Hz: S11=-5.769010+0.000000j, S21=0.000000+205334165585920.000000j
(2947) 2209970719 Hz: S11=-189020.531250+-0.000000j, S21=-0.000000+-0.000000j
(2948) 3099136161 Hz: S11=-24611911680.000000+-11801115272602226634276239845621760.000000j, S21=-0.000000+-62000993681258736543907993247453020160.000000j
(2949) 1891207899 Hz: S11=-1625797727092736.000000+0.000000j, S21=-3704134839347680361716908032.000000+-0.000000j
(2950) 1371080696 Hz: S11=-53149494885203574784.000000+-2499157426176.000000j, S21=0.000000+-970053459279499639570483044948115456.000000j
(2951) 683223441 Hz: S11=-3481153384748877441138688.000000+-639806581243904.000000j, S21=-0.046753+0.000000j
(2952) 3199800293 Hz: S11=-456890506153844555668718092288.000000+0.000000j, S21=237064931949706446807175790592.000000+-0.000000j
(2953) 683183659 Hz: S11=-29938673678008165050074093198508032.000000+2499418521600.000000j, S21=-0.000000+840525305985630208.000000j
(2954) 1488555981 Hz: S11=0.000000+0.000000j, S21=-215609849340231680.000000+60536243417806052322223795063488512.000000j
(2955) 4005100350 Hz: S11=0.000000+624898211840.000000j, S21=0.000000+0.000000j
(2956) 1354344195 Hz: S11=0.000000+-47217617917146431558666587274739712.000000j, S21=-0.000000+-0.011367j
(2957) 2067299166 Hz: S11=0.000000+-0.000000j, S21=-0.000000+-0.045562j
(2958) 3115912726 Hz: S11=0.000000+2384046.500000j, S21=-0.000000+0.002841j
(2959) 716792913 Hz: S11=0.000000+152584288.000000j, S21=948260483377463046371937353728.000000+-860784889097088925696.000000j
(2960) 1186488054 Hz: S11=0.000000+2328.332520j, S21=3137521.000000+-0.000044j
(2961) 4156077230 Hz: S11=0.000088+-0.000001j, S21=2.992175+46.696106j
(2962) 2142863558 Hz: S11=2.893390+737929403490304022948390367133696.000000j, S21=0.000000+-783064640.000000j
(2963) 2025406128 Hz: S11=187734.296875+-0.000000j, S21=-59266256599259026050020016128.000000+-0.000000j
(2964) 3954776314 Hz: S11=12320522240.000000+40966162573426688.000000j, S21=971016878068463231414451501531136.000000+12233028.000000j
(2965) 3971573009 Hz: S11=1627544033951744.000000+0.000000j, S21=0.000000+0.000000j
(2966) 1488430032 Hz: S11=52539362688811139072.000000+11808514440217035352179311911108608.000000j, S21=-803204608.000000+0.000000j
(2967) 1438127121 Hz: S11=6991298710113350959759360.000000+-10488432732378497024.000000j, S21=254546086225102396122546582839367827456.000000+-46.671726j
(2968) 1723421229 Hz: S11=227698382483457546225941741568.000000+-2384876.500000j, S21=-0.000000+-3609843052636316976382214144.000000j
(2969) 2159622208 Hz: S11=14856877414075241439344110558248960.000000+0.000000j, S21=-0.000000+0.000011j
(2970) 2964900405 Hz: S11=-0.000000+-0.000000j, S21=-0.000000+0.000000j
(2971) 2612603526 Hz: S11=-0.000000+-0.568658j, S21=-210556241838080.000000+-0.000000j
(2972) 985217031 Hz: S11=-0.000000+0.000000j, S21=0.046753+-0.182064j
(2973) 2729989546 Hz: S11=-0.000000+0.000139j, S21=-0.011688+-783326848.000000j
(2974) 2360917452 Hz: S11=-0.000000+-0.000000j, S21=-0.000000+0.182306j
(2975) 1186434090 Hz: S11=-0.000000+-610677120.000000j, S21=0.000000+47874.546875j
(2976) 1270385502 Hz: S11=-0.000000+756007961673437620140286528226066432.000000j, S21=0.187011+57645228746150294416095444992.000000j
(2977) 95927344 Hz: S11=-0.000088+0.000000j, S21=0.000000+-0.000000j
(2978) 314071974 Hz: S11=-5.765437+163944502325673984.000000j, S21=0.000000+0.000000j
(2979) 146333181 Hz: S11=-188995.625000+0.000000j, S21=0.000000+0.000000j
(2980) 4239910298 Hz: S11=-12363695104.000000+0.000000j, S21=-0.000001+-782056384.000000j
(2981) 1840854129 Hz: S11=-1628129760116736.000000+-671586768795161591808.000000j, S21=0.000000+0.000360j
(2982) 3300468689 Hz: S11=-53136155610135396352.000000+41975633201139286016.000000j, S21=-231508409012485948897755136.000000+0.000000j
(2983) 1169731557 Hz: S11=-3495322501810119438761984.000000+-160129903230976.000000j, S21=-0.000731+-0.000000j
(2984) 4088974551 Hz: S11=-454899632002530439160947277824.000000+-145.642365j, S21=0.000000+-0.000000j
(2985) 3015203002 Hz: S11=-14993494000930697435721428109361152.000000+11816323365984847530953375586713600.000000j, S21=0.000000+-0.000000j
(2986) 548898647 Hz: S11=0.000000+167925912819810172928.000000j, S21=-0.000000+56429987462341101891878912.000000j
(2987) 330863812 Hz: S11=0.000000+-189074345537775556941378936069160960.000000j, S21=0.000000+15490151583283866288794077070832435200.000000j
(2988) 2981664702 Hz: S11=0.000000+-0.000000j, S21=12851298304.000000+-231023532950307583770971078656.000000j
(2989) 3401113282 Hz: S11=0.000000+-0.000000j, S21=0.000000+880902501846600183185408.000000j
(2990) 3082355494 Hz: S11=0.000000+45083540284691240492210323456.000000j, S21=-0.000000+0.000178j
(2991) 884519592 Hz: S11=6803294097192922382336.000000+12695819801176457330662137921536.000000j, S21=0.000000+0.000001j
(2992) 808464432 Hz: S11=0.000000+0.000000j, S21=0.000000+0.000000j
(2993) 824193072 Hz: S11=0.000000+0.000000j, S21=0.000000+0.000000j
(2994) 1065343111 Hz: S11=0.000467+-0.000131j, S21=-0.000163+0.000000j
(2995) 1065340401 Hz: S11=0.000550+-0.000008j, S21=0.000059+0.000000j
(2996) 1065337733 Hz: S11=0.000337+-0.000116j, S21=-0.000046+0.000000j
(2997) 1065337610 Hz: S11=0.001072+-0.000164j, S21=-0.000056+0.000000j
(2998) 1065341358 Hz: S11=0.001201+-0.000154j, S21=-0.000064+0.000000j
(2999) 1065342627 Hz: S11=0.000472+-0.000031j, S21=0.000015+0.000000j
(3000) 1065338711 Hz: S11=0.000274+-0.000288j, S21=0.000055+0.000000j
(3001) 1065343988 Hz: S11=0.000616+-0.000115j, S21=-0.000105+0.000000j
(3002) 1065343797 Hz: S11=0.000877+-0.000068j, S21=-0.000046+0.000000j
(3003) 1065338776 Hz: S11=0.001022+-0.000169j, S21=0.000005+0.000000j
(3004) 1065337936 Hz: S11=0.001201+-0.000061j, S21=0.000106+0.000000j
(3005) 1065352727 Hz: S11=0.001375+-0.000187j, S21=0.000047+0.000000j
(3006) 1065342606 Hz: S11=0.001042+-0.000093j, S21=0.000015+0.000000j
(3007) 1065341344 Hz: S11=0.000883+-0.000106j, S21=-0.000081+0.000000j
(3008) 1065344930 Hz: S11=0.000821+-0.000013j, S21=0.000027+0.000000j
(3009) 1065347402 Hz: S11=0.001002+-0.000125j, S21=0.000094+0.000000j
(3010) 1065348499 Hz: S11=0.000701+-0.000019j, S21=0.000052+0.000000j
(3011) 1065342085 Hz: S11=0.000646+0.000003j, S21=0.000047+0.000000j
(3012) 1065340024 Hz: S11=0.000805+-0.000117j, S21=0.000050+0.000000j
(3013) 1065339127 Hz: S11=0.000966+-0.000158j, S21=0.000029+0.000000j
(3014) 1065340473 Hz: S11=0.000717+-0.000177j, S21=-0.000033+0.000000j
(3015) 1065341589 Hz: S11=0.000834+-0.000139j, S21=-0.000031+0.000000j
(3016) 1065338599 Hz: S11=0.000849+-0.000067j, S21=0.000180+0.000000j
(3017) 1065344442 Hz: S11=0.000946+-0.000223j, S21=-0.000008+0.000000j
(3018) 1065343411 Hz: S11=0.000652+-0.000062j, S21=-0.000005+0.000000j
(3019) 1065340303 Hz: S11=0.000525+-0.000156j, S21=0.000026+0.000000j
(3020) 1065342913 Hz: S11=0.000887+0.000070j, S21=-0.000012+0.000000j
(3021) 1065346551 Hz: S11=0.001132+-0.000171j, S21=0.000000+0.000000j
(3022) 1065341383 Hz: S11=0.001013+-0.000100j, S21=0.000067+0.000000j
(3023) 1065337735 Hz: S11=0.000849+-0.000156j, S21=-0.000081+0.000000j
(3024) 1065344196 Hz: S11=0.000600+-0.000153j, S21=0.000025+0.000000j
(3025) 1065318949 Hz: S11=0.000090+-0.000068j, S21=-0.000014+0.000000j
(3026) 1065341831 Hz: S11=0.000491+-0.000119j, S21=0.000108+0.000000j
(3027) 1065348112 Hz: S11=0.001571+0.000012j, S21=0.000012+0.000000j
(3028) 1065342282 Hz: S11=0.000875+0.000008j, S21=-0.000140+0.000000j
(3029) 1065338820 Hz: S11=0.000805+-0.000214j, S21=0.000093+0.000000j
(3030) 980781770 Hz: S11=-0.000115+-0.000005j, S21=0.000000+0.999549j
(3031) 978455182 Hz: S11=-0.000178+-0.000141j, S21=0.000000+0.999694j
(3032) 980958061 Hz: S11=-0.000045+-0.000005j, S21=0.000000+0.999449j
(3033) 979002399 Hz: S11=0.000119+0.000061j, S21=0.000000+0.998462j
(3034) 962460345 Hz: S11=-0.000019+0.000057j, S21=0.000000+0.999542j
(3035) 979511381 Hz: S11=-0.000153+-0.000038j, S21=0.000000+0.999444j
(3036) 979917948 Hz: S11=-0.000072+0.000090j, S21=0.000000+0.999740j
(3037) 980849341 Hz: S11=-0.000134+0.000066j, S21=0.000000+0.999562j
(3038) 975210718 Hz: S11=-0.000066+-0.000008j, S21=0.000000+0.998988j
(3039) 984467240 Hz: S11=-0.000110+-0.000045j, S21=0.000000+0.999495j
(3040) 975168096 Hz: S11=-0.000014+-0.000022j, S21=0.000000+0.999654j
(3041) 978753803 Hz: S11=-0.000032+-0.000049j, S21=0.000000+0.999945j
(3042) 970167101 Hz: S11=-0.000150+-0.000044j, S21=0.000000+0.999517j
(3043) 983564944 Hz: S11=-0.000172+0.000041j, S21=0.000000+0.998925j
(3044) 975640005 Hz: S11=-0.000036+0.000109j, S21=0.000000+0.999535j
(3045) 981685423 Hz: S11=0.000042+0.000173j, S21=0.000000+0.999795j
(3046) 974469212 Hz: S11=-0.000059+0.000046j, S21=0.000000+0.999818j
(3047) 980449024 Hz: S11=-0.000075+0.000106j, S21=0.000000+1.001399j
(3048) 3114628015 Hz: S11=-0.000202+-0.000033j, S21=0.000000+0.999190j
(3049) 968949734 Hz: S11=0.000118+-0.000050j, S21=0.000000+0.999054j
(3050) 972847765 Hz: S11=-0.000208+0.000136j, S21=0.000000+0.999639j
(3051) 978242438 Hz: S11=-0.000045+0.000061j, S21=0.000000+0.999751j
(3052) 980780916 Hz: S11=-0.000024+0.000018j, S21=0.000000+1.000740j
(3053) 3126593522 Hz: S11=0.000011+0.000156j, S21=0.000000+0.999188j
(3054) 985514471 Hz: S11=-0.000028+-0.000076j, S21=0.000000+0.999800j
(3055) 977496242 Hz: S11=-0.000014+0.000042j, S21=0.000000+0.999171j
(3056) 3091765983 Hz: S11=-0.000013+0.000051j, S21=0.000000+0.999627j
(3057) 982747126 Hz: S11=-0.000146+-0.000016j, S21=0.000000+0.999442j
(3058) 969614751 Hz: S11=-0.000216+-0.000012j, S21=0.000000+0.999574j
(3059) 972320368 Hz: S11=-0.000024+0.000101j, S21=0.000000+0.999367j
(3060) 975848261 Hz: S11=0.000011+-0.000085j, S21=0.000000+1.000019j
(3061) 958959860 Hz: S11=0.000040+0.000048j, S21=0.000000+0.999324j
(3062) 968435315 Hz: S11=-0.000180+0.000103j, S21=0.000000+0.999806j
(3063) 970246999 Hz: S11=-0.000007+-0.000120j, S21=0.000000+0.999923j
(3064) 981870599 Hz: S11=-0.000209+-0.000080j, S21=0.000000+0.999304j
(3065) 971302280 Hz: S11=-0.000003+0.000141j, S21=0.000000+0.999420j
(3066) 978881478 Hz: S11=0.000009+-0.000102j, S21=0.000000+0.999439j
(3067) 982194271 Hz: S11=0.000041+0.000043j, S21=0.000000+0.999565j
(3068) 982025102 Hz: S11=-0.000111+0.000048j, S21=0.000000+0.999787j
(3069) 976494048 Hz: S11=-0.000070+-0.000008j, S21=0.000000+0.999066j
(3070) 981046656 Hz: S11=-0.000158+-0.000033j, S21=0.000000+0.999876j
(3071) 975827125 Hz: S11=0.000054+-0.000042j, S21=0.000000+0.999368j
(3072) 971749523 Hz: S11=-0.000093+-0.000095j, S21=0.000000+0.999658j
(3073) 973379516 Hz: S11=-0.000099+0.000023j, S21=0.000000+0.999471j
